ZS.D038  	46.75405	 13.84949	1150.0
Z3.A121A 	47.83542	  7.72581	 399.0
Z3.A121B 	47.83540	  7.72605	 435.0
GU.RNCA  	44.47120	  8.95120	 235.0
FR.OGLC  	44.37030	  6.07400	1136.0
CZ.NKC   	50.23310	 12.44790	 564.0
SX.TRIB  	50.35200	 12.13700	 510.0
GE.STU   	48.77190	  9.19500	 360.0
IV.MONC  	45.07390	  7.92710	 480.0
OE.ARSA  	47.25050	 15.52320	 577.0
Z3.A192B 	44.50060	  4.57526	 179.0
Z3.A032A 	48.12299	 13.30632	 608.0
Z3.A187A 	44.73430	  3.33980	 935.0
Z3.A114A 	49.59010	  9.18240	 466.0
Z3.A008A 	48.36866	 15.65219	 242.0
IV.GROG  	43.42618	  9.89201	 118.0
CZ.PBCC  	49.68560	 13.99530	 465.0
Z3.A071A 	49.74190	 12.69110	 502.0
Z3.A024A 	48.21306	 14.13673	 303.0
IV.ATPC  	43.48070	 12.45700	 810.0
OX.FUSE  	46.41420	 13.00110	 520.0
Z3.A250A 	45.08400	 14.91060	 686.0
BW.FFB1  	48.16290	 11.27506	 572.0
BW.FFB2  	48.16436	 11.27368	 577.0
CZ.KHC   	49.13090	 13.57820	 700.0
ZS.D006  	46.13113	 11.34502	1385.0
ZS.D007  	46.16981	 11.53900	1822.0
ZS.D004  	46.01741	 10.80903	 840.0
CH.SAVIG 	46.06592	  5.97343	 529.0
Z3.A266A 	46.52561	 18.26472	 219.0
ZS.D008  	46.22554	 11.69501	1291.0
ZS.D009  	46.20830	 11.93147	1142.0
SL.BOJS  	45.50430	 15.25180	 252.0
IV.MABI  	46.05492	 10.51400	1853.0
Z3.A208A 	42.23260	  8.79370	 830.0
XT.AAE35 	47.54851	 13.42608	 917.0
FR.TRBF  	44.10540	  3.95870	 120.0
Z3.A420A 	43.45373	  9.19548	-1354.0
CZ.TREC  	49.29480	 15.48710	 559.0
OX.MLN   	46.14950	 12.61540	 814.0
IV.TOLF  	42.06406	 12.00017	 371.0
Z3.A103D 	47.80083	  9.55002	 603.0
Z3.A265A 	46.42445	 17.79538	 151.0
Z3.A414A 	42.17827	  5.85832	-2463.0
Z3.A268A 	47.43127	 17.92382	 201.0
FR.WLS   	48.41268	  7.35360	 833.0
Z3.A103A 	47.81022	  9.52212	 547.0
Z3.A103B 	47.81023	  9.52224	 547.0
Z3.A152A 	48.72480	  6.85392	 279.0
Z3.A272A 	46.74440	 18.96540	 170.0
XT.AAE22 	48.71900	 13.26164	 462.0
XT.AAE21 	48.80369	 13.41922	 555.0
XT.AAE20 	48.88957	 13.29809	 615.0
XT.AAE27 	48.28030	 13.43360	 385.0
XT.AAE26 	48.35690	 13.28776	 380.0
Z3.A191A 	44.31930	  3.53780	 950.0
IV.ZCCA  	44.35085	 10.97650	 700.0
IV.GUAR  	41.79450	 13.31229	 741.0
SL.KNDS  	45.52780	 14.38070	1035.0
OE.VIE   	48.24830	 16.36170	 198.0
Z3.A406A 	42.64667	  5.85667	-2399.0
Z3.A003A 	47.75892	 17.05305	 116.0
Z3.A113B 	49.54617	  8.72979	 401.0
HU.MPLH  	47.17120	 17.53480	 337.0
HU.TIH   	46.90010	 17.88770	 184.0
CH.FULLY 	46.15633	  7.13579	 603.0
MT.FOR   	45.23521	  5.76198	1337.0
CH.FUSIO 	46.45481	  8.66290	1460.0
Z3.A362A 	48.36360	 10.40210	 588.0
SL.GOLS  	46.01080	 15.62450	 559.0
ZS.D088  	46.66715	 11.68864	1511.0
ZS.D077  	46.97466	 13.51138	1606.0
IV.T0110 	42.22944	 13.77633	 915.0
ZS.D075  	46.86469	 13.19460	1202.0
ZS.D074  	46.85223	 12.94589	 898.0
