Z3.A205A	43.20010	  6.23350	 384.0
IV.OSSC	43.52358	 11.24579	 452.0
CR.HVAR	43.17760	 16.44880	 288.0
ZS.D037	46.74495	 13.63719	 745.0
Z3.A282A	45.25450	  7.61330	 428.0
Z3.A160A	47.69080	  5.05020	 465.0
IV.INTR	42.01154	 13.90460	 924.0
Z3.A168A	46.56040	  3.93290	 125.0
IV.BRIS	44.22454	 11.76657	 260.0
Z3.A021A	46.75657	 15.82535	 265.0
Z3.A363A	48.52305	 10.93340	 541.0
Z3.A414A	42.17827	  5.85832	-2463.0
Z3.A263A	46.64078	 17.31486	 165.0
Z3.A079A	49.22880	 14.70740	 438.0
Z3.A084A	48.94340	 15.70070	 403.0
CH.LLS	46.84676	  9.00825	1860.0
FR.MVIF	43.89600	  7.15300	1480.0
Z3.A164A	47.10420	  5.81040	 272.0
Z3.A115A	49.27397	  9.05236	 277.0
BW.WETR	49.14502	 12.87571	 607.0
Z3.A269A	47.63856	 18.38236	 195.0
IV.CERT	41.94903	 12.98176	 773.0
FR.LBL	45.23200	  3.24700	 950.0
Z3.A266A	46.52561	 18.26472	 219.0
Z3.A165A	46.91020	  3.49840	 271.0
Z3.A106B	48.75339	  9.72194	 468.0
OX.ACOM	46.54790	 13.51490	1715.0
Z3.A206A	43.21970	  6.60100	 363.0
FR.BLAF	43.95100	  6.04500	 590.0
IV.ASSB	43.04260	 12.65870	 734.0
IV.CESX	42.60849	 12.58676	 380.0
FR.SALSA	43.88100	  6.68880	1186.0
Z3.A195A	43.97520	  2.71930	 290.0
Z3.A268A	47.43127	 17.92382	 201.0
BW.MGS04	47.97970	 11.71880	 615.0
Z3.A260A	47.28342	 16.70556	 243.0
CH.SAIRA	47.30267	  7.08645	 966.0
FR.RIVEL	46.75901	  5.92249	 871.0
GR.FUR	48.16390	 11.27680	 565.0
Z3.A358A	48.86970	 13.19430	 738.0
IV.CAMP	42.53578	 13.40900	1283.0
Z3.A287A	45.62250	  8.36100	 423.0
Z3.A191A	44.31930	  3.53780	 950.0
IV.ATPC	43.48070	 12.45700	 810.0
SX.TANN	50.41500	 12.46100	 870.0
SX.GUNZ	50.36350	 12.33160	 669.0
Z3.A366A	47.83327	 10.62346	 801.0
Z3.A081A	50.07520	 15.03410	 228.0
Z3.A264A	46.15967	 17.28968	 143.0
IV.MCIV	42.77861	 11.67650	 790.0
GR.GRA1	49.69189	 11.22172	 499.5
ZS.D051	46.57761	 12.37782	 959.0
ZS.D056	46.77933	 13.33391	1051.0
Z3.A309A	44.17035	 12.24451	  32.0
ZS.D060	46.94516	 14.03194	1483.0
ZS.D104	46.62468	 10.83008	 711.0
HU.KOVH	46.08830	 18.09990	 270.0
Z3.A167A	46.74690	  5.31951	 203.0
Z3.A199A	43.74380	  3.68830	 341.0
CH.SGT04	47.34844	  9.34902	 987.0
ZS.D067	46.51318	 11.50592	 837.0
ZS.D103	46.61171	 10.63077	 968.0
FR.OGRV	46.34590	  4.75220	 293.0
Z3.A193A	44.37120	  5.14762	 390.0
Z3.A200A	43.69270	  4.18850	  61.0
IV.VARE	45.86769	  8.77000	1219.0
IV.FAGN	42.26573	 13.58379	 761.0
ZS.D033	46.56562	 12.89439	1920.0
ZS.D005	46.08918	 11.16478	 646.0
ZS.D002	45.92007	 10.45294	1569.0
Z3.A402A	42.87933	  5.30050	-1632.0
IV.TRTR	42.80810	 13.91380	 160.0
OE.KBA	47.07840	 13.34470	1721.0
BW.RTBE	47.74510	 12.82408	1162.0
Z3.A051A	45.01250	 16.90690	 862.0
IV.VIVA	41.75023	 12.77018	 550.0
GR.BFO	48.33010	  8.32960	 638.0
Z3.A354A	49.45230	 10.96900	 327.0
FR.PLDF	45.97000	  3.62100	 940.0
IV.PESA	43.94105	 12.84018	 221.0
Z3.A009A	47.67755	 16.09036	 469.0
MT.AVM	44.94220	  5.67500	 708.0
OX.SABO	45.98750	 13.63370	 575.0
IV.MOMA	42.80387	 12.57007	1040.0
Z3.A086A	49.85280	 16.14570	 391.0
Z3.A126A	48.98935	  8.49214	 182.0
SI.MOSI	46.61640	 10.54950	1957.0
FR.GRN	45.24130	  5.74390	1040.0
TH.ZEU	50.67064	 11.97713	 346.0
ZS.D096	47.01387	 13.18636	1271.0
Z3.A305A	44.95924	 12.43235	  -3.0
OE.DAVA	47.28670	  9.88030	1602.0
Z3.A423A	42.17840	  6.96405	-2706.0
Z3.A157B	47.99290	  5.79934	 359.0
ZS.D150	46.09507	 11.98403	 588.0
BW.RNON	47.74050	 12.86710	 555.0
GU.GORR	44.60710	  9.29260	 572.0
Z3.A429A	41.94470	  7.51880	-2766.0
Z3.A425A	42.64780	  8.07380	-2708.0
FR.WALT	47.96574	  7.27652	 373.0
Z3.A416A	42.64790	  6.96270	-2631.0
BW.FFB1	48.16290	 11.27506	 572.0
Z3.A145A	47.86934	 12.39150	  25.0
ZS.D001	45.89906	 10.22494	 259.0
Z3.A140A	47.55219	 11.43631	 858.0
IV.CELB	42.74658	 10.21065	 742.0
IV.CRMI	43.79560	 10.97951	 490.0
FR.OGS3	45.06951	  5.80607	1130.0
Z3.A213A	47.49670	  5.47990	 282.0
ZS.D040	46.15113	 10.35201	 666.0
ZS.D115	47.06839	 12.87659	1900.0
ZS.D145	46.14252	 12.80846	 197.0
ZS.D021	46.10120	 10.70749	1324.0
IV.ATTE	43.19790	 12.35360	 929.0
Z3.A012A	47.60399	 15.58600	1280.0
IV.ATMI	43.33419	 12.26801	 581.0
Z3.A214A	46.36200	  5.80030	 476.0
GU.SATI	45.87540	  7.86850	2935.0
ZS.D003	45.95713	 10.62176	1223.0
GU.LSD	45.45960	  7.13390	2271.0
GU.ROTM	44.84930	  8.35230	 186.0
CH.NALPS	46.59512	  8.74828	2345.7
TH.WESF	50.53747	 11.21230	 744.0
ZS.D133	47.04330	 12.33183	1880.0
Z3.A351B	50.00190	 10.76120	 339.0
GU.PCP	44.54130	  8.54550	 772.0
IV.MRGE	45.76975	  7.06101	1660.0
IV.APEC	43.55846	 12.41991	 488.0
GU.RSP	45.14820	  7.26490	1265.0
MT.AVP	44.94143	  5.67237	 734.4
MN.AQU	42.35400	 13.40500	 710.0
ZS.D049	46.50357	 11.98686	1737.0
ZS.D034	46.61541	 13.04976	1185.0
Z3.A288A	46.00820	  8.48180	1306.0
ZS.D078	46.98105	 13.68924	1421.0
CH.OTER1	47.57776	  7.60390	 253.0
ZS.D148	46.03664	 11.52347	 429.0
ZS.D089	46.73814	 11.90904	1727.0
IV.FSSB	43.69309	 12.77707	 523.0
IV.MONC	45.07390	  7.92710	 480.0
IV.FVI	46.59658	 12.78040	1024.0
GU.ENR	44.22940	  7.41820	1114.0
ZS.D153	46.29900	 12.81342	 448.0
GU.PZZ	44.50650	  7.11570	1397.0
ZS.D129	46.97634	 11.63783	1498.0
IV.MSSA	44.31625	  9.51739	 930.0
Z3.A105A	47.40696	 10.29336	 890.0
CH.TORNY	46.77363	  6.95874	 710.0
TH.MLFH	50.78982	 12.08091	 231.7
ZS.D015	46.57623	 13.39008	1449.0
ZS.D140	45.60475	 10.96968	 667.0
ZS.D147	45.96093	 11.32025	1364.0
ZS.D122	46.58795	 10.16919	1830.0
OX.PRED	46.44280	 13.56500	 902.0
GU.POPM	44.04500	 10.75680	 438.0
OE.ARSA	47.25050	 15.52320	 577.0
IV.MGAB	42.91263	 12.11214	 547.0
ZS.D027	46.32687	 11.78648	1736.0
ZS.D020	46.01470	 10.32456	 545.0
ZS.D108	46.81293	 11.54804	 847.0
IV.BDI	44.06280	 10.59560	 864.0
IV.FIR	43.77437	 11.25513	  40.0
OX.AGOR	46.28290	 12.04720	 631.0
ZS.D073	46.80783	 12.75644	 686.0
GU.BHB	44.83550	  7.26300	 576.0
FR.OGMO	45.20865	  6.68308	1200.0
Z3.A303A	45.34427	 12.31822	  11.0
Z3.A251A	45.12860	 16.26640	 252.0
NI.DST2	45.65890	 13.80130	  80.0
Z3.A360A	48.72886	 10.29698	 636.0
SI.RISI	46.94800	 12.07870	1785.0
Z3.A144A	48.09808	 12.08338	 548.0
FR.TRBF	44.10540	  3.95870	 120.0
Z3.A272A	46.74440	 18.96540	 170.0
GU.MGRO	44.04260	  7.80820	1690.0
TH.THWA	50.76265	 10.67713	 692.0
Z3.A255A	45.50900	 16.05070	 224.0
Z3.A271A	47.15470	 18.83410	 165.0
SX.TRIB	50.35200	 12.13700	 510.0
IV.ROVR	45.64680	 11.07210	1316.0
IV.T1246	42.58331	 13.49295	1134.0
Z3.A020A	46.94844	 15.29940	 390.0
Z3.A028A	47.10295	 13.99576	1105.0
IV.PIEI	43.53567	 12.53500	 665.0
ZH.POSAN	43.10482	  5.98979	   0.0
GR.GRB4	49.46784	 11.55948	 507.0
GU.REMY	45.83780	  7.15650	2390.0
1N.AIGE	44.78833	  6.87944	1614.0
IV.MABI	46.05492	 10.51400	1853.0
1N.AIGB	44.78590	  6.87819	1526.0
Z3.A103A	47.81022	  9.52212	 547.0
IV.LATE	42.61370	 11.80400	 610.0
IV.T1256	43.00631	 13.22604	1536.0
1N.AIGH	44.79198	  6.87551	1924.0
FR.ARBF	43.49170	  5.33250	 185.0
1N.AIGO	44.78733	  6.87717	1622.0
Z3.A104B	48.07570	  9.70320	 588.0
ZS.D142	45.80651	 11.26001	 904.0
Z3.A178B	45.68770	  6.30458	 895.0
SL.VISS	45.80330	 14.83930	 399.0
ZS.D075	46.86469	 13.19460	1202.0
SL.KNDS	45.52780	 14.38070	1035.0
SL.KOGS	46.44810	 16.25040	 245.0
SL.CRNS	46.08070	 14.26130	 712.0
SL.GORS	46.31740	 13.99990	1048.0
SL.GCIS	45.86720	 15.62750	 385.0
FR.PIAF	44.11644	  7.61747	 937.0
SL.PERS	46.63650	 15.11390	 795.0
SL.CADS	46.22810	 13.73680	 751.0
ZS.D088	46.66715	 11.68864	1511.0
SL.SKDS	45.54640	 14.01430	 552.0
SL.LJU	46.04380	 14.52780	 396.0
SL.CEY	45.73810	 14.42210	 579.0
SL.CRES	45.82600	 15.45690	 431.0
ZS.D064	46.32637	 10.78376	1485.0
FR.XAFF	48.40714	  6.61952	 279.0
SL.BOJS	45.50430	 15.25180	 252.0
ZS.D016A	46.60767	 13.58450	 804.0
SL.VOJS	46.03220	 13.88770	1072.0
SL.MOZS	46.29410	 14.44330	 660.0
ZS.D143	45.90433	 11.71125	 193.0
ZS.D144	45.95631	 11.93912	 223.0
SL.ROBS	46.24450	 13.50940	 245.0
SL.GBAS	45.93480	 14.44340	 524.7
ZS.D114	47.02168	 12.68944	1875.0
ZS.D046	46.39337	 11.40562	1462.0
SL.VNDS	46.10160	 14.70140	 531.0
SL.GOLS	46.01080	 15.62450	 559.0
SL.PDKS	46.06120	 14.99770	 679.0
FR.VDH4	48.65000	  7.78000	 600.0
ZS.D091	46.80656	 12.26355	1834.0
ZS.D028	46.37778	 11.98219	 823.0
Z3.A178A	45.81070	  6.20040	 660.0
ZS.D057	46.81280	 13.48034	 632.0
ZS.D097	47.08931	 13.54989	1086.0
