# Rayleigh AN RR
# 13628 measurements
# Periods:                   2.0  2.5  3.0  4.0  5.0  6.5  8.0  10.0  12.5  15.0  20.0  25.0  30.0  40.0  50.0  65.0  80.0 
# lat1   lon1   lat2   lon2 ttime ttime ttime ... 
45.528 14.381 45.315 15.805   nan   nan  43.4  42.0  41.2  40.1  39.2  38.3  37.5  36.4  33.8  31.8   nan   nan   nan   nan   nan
46.620 10.264 46.630 13.642   nan   nan   nan  84.7  83.9  83.3  82.0  81.3  80.9  79.7  76.8  74.2  72.1   nan   nan   nan   nan
46.228 13.737 46.863 11.947   nan   nan  53.5  50.5  49.6  49.2  48.7  48.5  48.3  47.5  45.1  43.1  41.8   nan   nan   nan   nan
46.483  9.450 47.928 15.859   nan   nan   nan   nan   nan   nan   nan 164.8 162.0 159.8 154.9 148.3 141.6 132.3 127.6 124.4 122.7
47.294  9.492 45.904 11.711   nan   nan   nan  80.1  78.3  76.6  75.5  75.0  74.4  73.1  68.4  65.1  62.3   nan   nan   nan   nan
45.293 13.817 46.625 11.880   nan   nan   nan  77.4  74.4  72.1  70.5  68.8  67.1  64.9  58.4  56.0  55.3  52.3   nan   nan   nan
46.032 13.888 47.395 13.837   nan  52.6  50.9  49.2  48.4  48.2  48.3  48.1  47.5  46.4  44.4   nan   nan   nan   nan   nan   nan
46.483  9.450 46.317 14.000   nan   nan   nan   nan 116.6 114.4 113.3 112.0 111.6 110.2 105.7 101.5  97.9  93.0   nan   nan   nan
46.317 14.000 46.612 10.631   nan   nan   nan  86.5  85.2  83.0  82.4  81.4  80.0  79.2  76.9  73.2  69.8  65.3   nan   nan   nan
46.616 10.550 46.150 15.470   nan   nan   nan   nan 126.2 122.7 121.3 120.0 118.8 116.9 113.1 108.5 102.7  95.3   nan   nan   nan
47.487 10.762 46.525 12.714   nan   nan   nan  60.6  60.0  59.4  58.9  58.7  58.3  57.2  54.1  51.5  49.7   nan   nan   nan   nan
45.531 14.810 46.032 13.888  34.0  32.3  31.5  30.9  30.4  29.8  29.6  29.3  28.7  28.1   nan   nan   nan   nan   nan   nan   nan
46.781  9.880 45.738 14.422   nan   nan   nan   nan 122.6 120.1 118.4 117.1 115.4 112.9 108.0 103.4  98.5  93.1  90.5   nan   nan
46.414 13.001 45.293 13.817   nan  53.3  51.0  48.2  46.5  45.5  44.9  44.2  43.1  41.8  39.9  38.7   nan   nan   nan   nan   nan
48.000 11.517 46.424 17.795   nan   nan   nan   nan   nan   nan 173.8 168.0 162.8 158.4 149.4 142.5 136.6 129.8 126.0 121.9 118.8
47.348  9.349 45.826 15.457   nan   nan   nan   nan   nan 162.1 161.0 159.0 156.4 153.5 146.6 140.1 134.6 126.9 122.6 119.7 118.3
44.749 17.184 46.527 12.175   nan   nan   nan   nan   nan 145.8 143.9 141.4 138.7 135.1 127.9 121.9 117.0 111.1 107.1 104.8   nan
47.928 15.859 45.013 16.907   nan   nan   nan   nan   nan   nan 112.7 110.2 107.1 103.7  97.3  92.6  89.2  84.2  81.6  78.9   nan
47.078 13.345 45.013 16.907   nan   nan   nan   nan   nan 120.8 118.5 116.6 113.6 110.8 105.1 100.2  95.7  90.4  88.8   nan   nan
45.504 15.252 46.447 11.640   nan   nan   nan 104.4 100.4  97.9  96.1  94.4  92.8  90.4  85.6  81.4  78.8  77.4  75.5   nan   nan
46.448 16.250 46.808 12.756   nan   nan   nan   nan  85.8  84.9  83.8  83.5  82.5  81.5  78.5  73.7  69.8  65.7  64.1   nan   nan
47.467  9.244 45.803 14.839   nan   nan   nan   nan   nan   nan   nan 149.6 147.2 143.8 137.0 130.8 125.4 120.2 116.4 111.4 109.0
44.528 15.764 45.987 13.634   nan   nan   nan   nan  76.5  76.3  76.4  76.2  75.5  73.9  68.1  63.1  61.3  59.5   nan   nan   nan
46.826  9.112 46.234 13.244   nan   nan   nan   nan 108.3 106.8 105.9 104.4 102.9 102.4  98.9  93.5  89.0  84.3  80.9   nan   nan
45.013 16.907 46.989 12.510   nan   nan   nan   nan 137.8 134.6 133.1 131.7 129.1 125.6 118.5 113.8 109.4 102.4  98.8  95.2   nan
47.911 11.221 47.138 13.735   nan   nan   nan  81.9  80.4  76.3  72.0  69.1  67.6  65.9  60.6  56.5  55.1   nan   nan   nan   nan
45.935 14.443 46.193 12.417   nan   nan   nan  57.0  54.3  51.9  51.0  50.0  48.7  47.2  44.6  42.6  41.1   nan   nan   nan   nan
46.847  9.008 47.681 16.557   nan   nan   nan   nan   nan   nan   nan 185.8 183.5 179.8 173.9 164.3 157.5 148.4 142.5 139.8 139.0
46.424 17.795 46.828 12.462   nan   nan   nan   nan   nan 136.4 133.8 131.4 127.7 124.5 119.8 115.5 110.7 103.4 100.0  98.0   nan
47.294  9.492 46.245 12.924   nan   nan   nan  97.3  96.2  94.6  93.5  92.4  90.9  89.3  84.3  79.8  78.3  74.7  71.8   nan   nan
45.935 14.443 46.976 11.638   nan   nan   nan   nan  78.7  77.8  77.2  76.6  76.3  75.1  70.9  67.2  64.4  61.6   nan   nan   nan
46.509 14.549 46.312 12.445   nan   nan  56.9  55.0  53.9  52.6  51.7  51.6  51.3  50.2  47.3  45.0  43.3   nan   nan   nan   nan
47.287  9.880 46.690 12.908   nan   nan   nan   nan  78.2  77.0  76.9  76.7  76.0  74.9  72.6  69.6  66.7  63.0   nan   nan   nan
46.245 12.924 46.513 11.506   nan   nan  39.9  38.1  37.2  36.4  36.0  35.3  34.7  33.7  31.7  30.3   nan   nan   nan   nan   nan
47.348  9.349 45.315 15.805   nan   nan   nan   nan   nan 181.2 179.7 176.8 173.5 169.8 160.6 151.4 145.8 137.5 133.9 132.4   nan
46.312 12.445 45.738 14.422   nan   nan   nan  58.7  55.7  53.7  52.7  51.9  51.2  50.0  47.3  45.0  43.1   nan   nan   nan   nan
47.221 11.209 47.228 13.059   nan   nan  47.0  46.5  45.9  45.9  45.5  44.5  43.6  42.4  40.4  38.8   nan   nan   nan   nan   nan
48.000 11.517 44.749 17.184   nan   nan   nan   nan   nan   nan   nan 186.1 181.4 176.3 166.2 157.5 151.4 142.0 137.3 136.0 135.4
47.038 11.709 46.032 13.888   nan   nan   nan  66.8  65.1  64.1  63.9  63.8  63.6  62.5  59.4  56.8  55.0   nan   nan   nan   nan
45.504 15.252 46.102 14.701  28.1  27.6  27.4  27.4  27.0  26.3  25.6  25.0  24.2  23.3   nan   nan   nan   nan   nan   nan   nan
45.881 11.805 47.407 10.293   nan   nan   nan  68.8  68.3  67.1  67.2  67.0  65.4  63.5  59.0  55.6  54.4  52.9   nan   nan   nan
45.647 11.072 46.457 12.881   nan   nan   nan  60.8  60.1  58.7  56.8  54.3  52.9  51.1  47.8  45.4  43.9   nan   nan   nan   nan
45.909 15.973 46.708 11.203   nan   nan   nan   nan 127.9 124.6 122.8 120.6 117.8 115.9 110.2 104.9 100.9  95.1  93.3  90.2   nan
45.881 11.805 47.197 12.721   nan   nan   nan  55.0  54.5  53.6  52.9  52.2  51.7  50.6  47.8  45.7  44.2   nan   nan   nan   nan
46.483  9.450 46.260 12.710   nan   nan   nan   nan  83.3  81.9  80.5  79.7  79.2  78.7  75.4  71.6  68.3  64.8  63.2   nan   nan
46.457 12.881 45.803 14.839   nan   nan   nan  57.6  55.9  55.2  54.6  53.9  53.0  51.6  48.1  45.2  43.1   nan   nan   nan   nan
46.483  9.450 46.636 15.114   nan   nan   nan   nan   nan 139.2 136.9 135.5 135.2 134.2 130.0 124.5 118.4 111.7 108.3 105.4   nan
46.463 11.378 46.690 12.908   nan   nan  42.5  40.9  40.2  39.0  38.7  38.4  37.6  36.5  34.5  33.0   nan   nan   nan   nan   nan
45.504 15.252 46.933 14.552  61.1  59.8  58.6  57.1  56.5  55.6  55.0  54.8  54.2  52.7  48.7  45.8   nan   nan   nan   nan   nan
45.546 14.014 47.095 13.950  62.3  60.2  58.3  56.0  55.3  55.9  55.8  55.1  54.0  52.7  50.2   nan   nan   nan   nan   nan   nan
46.826  9.112 45.504 15.252   nan   nan   nan   nan   nan 163.0 161.0 158.5 155.8 153.4 147.6 140.8 135.4 128.4 124.1 120.4 118.6
46.081 14.261 46.803 11.104   nan   nan   nan   nan  83.2  81.1  80.4  79.9  79.8  78.6  74.9  71.6  68.5  64.0  61.2   nan   nan
47.442  9.456 45.867 15.627   nan   nan   nan   nan   nan 164.9 163.1 161.4 158.8 155.9 148.9 142.3 136.3 129.6 125.9 123.3 122.5
46.434 15.025 47.161 13.216   nan   nan   nan  50.8  50.1  48.8  48.8  49.1  49.0  48.2  46.4  45.1  44.1   nan   nan   nan   nan
47.251 15.523 47.287  9.880   nan   nan   nan   nan 140.7 139.9 138.8 137.3 135.0 133.4 128.8 122.4 116.2 107.3 103.7 102.4   nan
46.414 10.023 46.044 14.528   nan   nan   nan   nan 117.7 114.6 112.9 111.5 109.8 107.9 103.3  97.5  91.9  87.2  84.6  81.1   nan
45.803 14.839 46.838 13.671   nan  52.4  51.2  49.0  48.0  47.1  46.5  45.8  44.9  43.8  41.7   nan   nan   nan   nan   nan   nan
47.021 10.729 47.231 14.297   nan   nan   nan   nan  88.0  86.5  86.3  85.8  85.0  84.0  81.2  77.4  74.0  70.8  69.6   nan   nan
45.504 15.252 46.636 15.114  46.3  45.2  44.3  43.3  42.9  42.6  42.2  41.8  40.8  39.2  36.4  34.6   nan   nan   nan   nan   nan
45.987 13.634 46.544 13.205  26.4  26.1  25.6  24.2  23.6  22.9  22.2  21.8  21.4  20.9   nan   nan   nan   nan   nan   nan   nan
45.504 15.252 46.434 15.025  38.2  37.4  37.1  36.2  35.6  35.5  35.4  35.1  34.1  32.9  30.8   nan   nan   nan   nan   nan   nan
45.959 10.944 46.504 11.987   nan  35.8  34.9  34.1  33.6  33.1  32.8  32.3  31.4  30.5  29.1   nan   nan   nan   nan   nan   nan
